id,date,username,tweet
1361902881759092739,2021-02-17,ayamibuida,"Donasi Puskesmas Depok II telah melampaui target. Untuk itu, kami bermaksud berbagi sarapan dengan target yang baru, yaitu Puskesmas Pandak I di hari Sabtu, 20 Februari 2021. Donasi ini telah mencapai lebih dari 75% dari target baru yang diharapkan.❤️❤️❤️  https://t.co/gX0lgBsI7O"
1361649412628508675,2021-02-16,depokinfo_,#News: Puskesmas Cinere Sasar Ribuan Balita di Cinere Untuk Pemberian Vitamin A  https://t.co/mefO5ljfD7 | Depok News
1361460423833178112,2021-02-16,ayamibuida,"Di hari H nanti, yaitu Jumat tanggal 19 Februari 2021, kami akan mengupdate di IG maupun Twitter ketika amanah telah tersampaikan ke Puskesmas Depok II Yogyakarta.  Terima kasih atas perhatian, doa, dan dukungan Teman-Teman. Semoga Tuhan membalas kebaikan Teman-Teman semua."
1361460412617617410,2021-02-16,ayamibuida,"Halo, pagi Teman-Teman semua! Teman-Teman sudah tahu kan kalau tiap hari Jumat kami berbagi nasi berkah keliling Jogja? Di hari Jumat kali ini, Nasi Kuning &amp; Ayam Bakar Ibu Ida pengin berbagi sarapan dengan 50 tenaga kesehatan dan karyawan di Puskesmas Depok II Sleman, Jogja!  https://t.co/GzjtaILO5M"
1361313142538600452,2021-02-15,wartakotalive,"Ada Nakes Positif Covid-19, Layanan UPTD Puskesmas Cisalak Pasar Kota Depok Ditutup Selama Dua Hari   https://t.co/54BSLOQ4NU  #nakespositifcovid19 #nakespositifviruscorona #jabar #Depok #Cimanggis #PuskesmasCisalakPasar #COVID19 #nakessiaprumahsakitsiap #tenagakesehatan #nakes"
1361298233482354688,2021-02-15,inidinar,"@pemkotdepok Ya eyalah ga ada RedZone di Kota Depok, karena kasus saya yang terkena Covid19 Positif (saya, 2 anak + istri, plus 2 mertua dan 1 kakak ipar) saya rasa ga masuk hitungan. Karena ga di handle dengan baik oleh Puskesmas dll."
1360947601915346946,2021-02-14,udosatien,"@pemkotdepok @Humas_depok ada nomer kontak Dinas peternakan depok atau puskesmas hewan depok, yg aktif nomernya, bs dihubungi dan bs respon/angkat tlp/jawab WA ? mau nanya ttg sterilisasi buat kucing. kucing yatim dan terlantar kan harusnya ikut dipelihara negara, kan ?"
1360942591441735684,2021-02-14,ntriandana,"@karjomblo Keren ini puskesmas depok, bisa ngelayanin tes malam2 ya. Semoga negatif ya hasilnya bang"
1360618639666409481,2021-02-13,collegemenfess,[cm] Guys i need a help pls. Aku lg stress bgt sm penelitian skripsi smp merambat kmn2 termasuk udh ga nafsu mkn dan minum. Psikolog puskesmas jkt/depok buka ga ya? Aku gabisa gini trs 😭
1360461891521236996,2021-02-13,widhisetiawan6,"15 nov 2020 badan meriang,kepala pusing,suhu badan panas 16 nov 2020 periksa ke puskesmas cimpaen depok,suhu badan 37.4'c langsung diarahkan ke tim covid puskesmas,mengisi assesment covid,dianjurkan tes pcr covid,dirujuk di puskesmas cilangkap,krn ktp cilangkap depok"
1360164714068680710,2021-02-12,rizna46,"Bismillah, Dijual Rumah di Tanah Baru, Depok LT 141m² LB 102m² 2KT 1KM Dekat AlfaMidi, Dekat Pintu Tol Kukusan, RS Grha Permata Ibu, Puskesmas Tanah Baru, Sekolah Kusuma Bangsa. SHM Harga 800JT Hubungi: 081327917668 u/ lebih lanjut  https://t.co/mQJwEAYlh7"
1360115312885047296,2021-02-12,afif_hilman,"@FeliciaPhilo wah grid kalo dirasa sampai otak dan perasaan udah susah mengerti diri sendiri, boleh kok kesana. umm kalo mau murah ke puskesmas. psikiaterku di puskesmas depok 3. asik cerita ke ibunya"
1359850381468000257,2021-02-11,irasjafii,"@tony_rmm @rahmatkamaru Selama ini kita ga hanya melayani pasien kota Depok saja. Kabupaten Bogor, Tangsel bahkan Jakarta. Jadi, siapa aja yg datang dg gejala covid-19 ke rsud kota depok. Untuk tracing, tentunya kiriman dari puskesmas di wilayah kota Depok."
1359425324421795845,2021-02-10,sejutates,"Kita perlu membantu upaya pengadaan tes antigen untuk digunakan secara GRATIS. GSSTAUI akan melakukan testing di 60an Puskesmas di Kab Karawang, Kab Bekas, Kota Bekasi, Kota Depok, Kota Bogor dan Kab Bogor kepada sekitar 90 ribuan warga dalam waktu dekat. #sejutates"
1358765247260106759,2021-02-08,timurdepok,Bhabinkamtibmas  Condongcatur Depok Sleman Brigadir Bagiyo melaksanakan pengawalan pengambilan vaksin Covid-19 oleh petugas Puskesmas Depok 2 di Dinas Kesehatan Kabupaten Sleman. . . #VaksinCovid-19 #TNIPOLRIdukungVaksinCovid-19  https://t.co/JFK9VBljiZ
1358332751212994561,2021-02-07,cici_tikachan,@ffarliani Puskesmas di grand permata residence depok
1357995393846374401,2021-02-06,iwedhewo,"@AnggaPutraF @wadinug @dayatia gw di depok. ini tetangga gw ketauan +, udh lapor satgas covid, 1 rumah isi 4 orang, lah kata satgas covid puskesmas  yg diswab cukup 1 orang anaknya doang. gemana gitu.."
1357975325934714881,2021-02-06,cyntia96199992,"kan kk kami,dan sampai tanggal 6 February 2021 tidak ada satu pun orang puskesmas yang kontrol kami atau mengecek kami.😥😥😔 apa Karna saya bukan warna depok apa memang saya bukan kk depok jadi tidak dilayani atau di pedulikan saya tau memang covid di tahun ini Sudah sangat"
1357975070749020160,2021-02-06,cyntia96199992,Saya adalah orang yang tinggal didepok dan memang bukan warga depok.kartu keluarga saya tebet.sedikit cerita tanggal 31 Januari 2021 saya dan keluarga di nyatakan positiv covid dan di hari senin kita lapor ke rt setempat untuk info kan ke puskesmas dan pihak rt minta untuk difoto
1357925494189031425,2021-02-06,adindadly,"Keluarga di Depok terpapar covid, lapor gugus tugas RT, dan Puskesmas minta test tracing untuk yang kontak erat disuru tunggu satu minggu. Pak @ridwankamil serius ini keluarga saya harus TUNGGU SATU MINGGU???  Ini boro2 treatment ya, 2T lainnya aja dientengin gini."
1357921848227360771,2021-02-06,brendusara,"@mrshananto @dayatia Depok yang postif disuruh bolak balik ke puskesmas, untuk test berikutnya. Bukannya satgas yg kunjungi ke rumahnya, apa ini bukan membiarkan penularan dalam perjalanan pp?"
1357543439320051714,2021-02-05,pkmcilodong,"Terimakasih BNPB dan Dinas Kesehatan Kota Depok atas bantuan Paket Penambah Daya Tahan Tubuh. Paket tersebut sudah didistribusikan untuk seluruh Petugas Puskesmas  . . Kamis, 04 February 2021 . . #puskesmascilodong #cilodongsehat #cilodongjuara #BNPB @dinkeskotadepok  https://t.co/G3euP2eYXf"
1357493238815289345,2021-02-05,herjunottt,"@jogjamf Kimia farma, tapi mahal. RS Hardjolukito. Atau puskesmas Depok 3 belakang pos polisi UNY. Kalo sultan ya Siloam."
1357483340069097473,2021-02-05,arinazulfaa,"@jogjamf Wah kurang tau kalau klinik, kalau puskesmas deketnya Puskesmas Depok 3 belakang moviebox Gejayan"
1357352497686302721,2021-02-04,akucantik98,"@DKIJakarta min mau tanya, misal kita positif covid, itu bisa di rawat ga ya di wisma atlet? klo lapor ke puskesmas, boleh di puskesmas yg berbeda kota dengan ktp ga?? misal ktp depok, trs puskesmasnya jakarta?"
1357340192735064064,2021-02-04,allebbellaa,"Ini dpt juga kontak WA puskesmas se Depok, dan fasilitas isolasi di Depok. Tp gambarnya agak pecah  https://t.co/BOvngi6tvb"
1357324741032304640,2021-02-04,allebbellaa,Wkwkwk bullshit amat satgas covid tingkat RT. Pada kenyataannya gue nyari tau info puskesmas lewat temen2 gue yg anak nakes dan anak pejabat depok.
1357213921476628482,2021-02-04,pkmcilodong,Nomor hotline Puskesmas Se-Kota Depok terkait keluhan dan pelaporan serta informasi terkait puskesmas . . #puskesmascilodong #cilodongsehat #cilodongjuara #hotline  https://t.co/UEA4hyYSz5
1357213240359542784,2021-02-04,pkmcilodong,Nomor hotline Puskesmas Se-Kota Depok terkait keluhan dan pelaporan serta informasi terkait puskesmas  https://t.co/PT2Y0rK9Wv
1357212565911273472,2021-02-04,pkm_sukatani,Baru saja mengirim foto @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/HNC0ulVx1u
1357194071870083072,2021-02-04,pkmcilodong,"Bimbingan Teknis Diagnosis dan Penatalaksanaan Kasus Malaria di UPTD Puskesmas Cilodong Oleh Kemenkes dan Dinas Kesehatan Kota Depok. Puskesmas Cilodong diwakili oleh Ns. Kanti Rahayu . . Senin, 01 Januari 2021 . . #puskesmascilodong #cilodongsehat #cilodongjuara #BimtekMalaria  https://t.co/EmoVPjNNLs"
1357102945813233667,2021-02-04,emaknye_zi,"@mirazh_me @NephiLaxmus @DKIJakarta @agddinkesdkiJKT Kl di depok, hr ahad kk cek antigen positif-langsung lapor-hr kamis baru dtg pihak puskesmas utk swab (Udh pusing2, flu berat+diabetes)-sabtu depannya br ada hasil swab, n tetep isoman krn rs penuh"
1356875136423628800,2021-02-03,pkm_sukatani,Baru saja mengirim foto @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/mLVnlTRabd
1356602535344181249,2021-02-02,cisdi_id,"PUSPA akan diimplementasikan di 100 puskesmas yang tersebar di 12 daerah, yaitu Kab. Bekasi, Kota Bekasi, Kota Depok, Kota Bandung, Kota Cimahi, Kab. Bogor, Kota Bogor, Kab. Karawang, Kab. Bandung, Kota Tasikmalaya, Kab. Sumedang, dan Kab. Bandung Barat."
1356412207832031237,2021-02-02,perkebunanjabar,"Gubernur Jabar Ridwan Kamil mengatakan akan memperkuat 100 Puskesmas yang tersebar di 12 daerah, yakni Kota Bekasi, Kota Depok, Kota Bandung, Kab. Bekasi, Kota Cimahi, Kab. Bogor, Kota Bogor, Kab. Karawang, Kab. Bandung, Kota Tasikmalaya, Kab. Sumedang &amp; Kab. Bandung Barat."
1356219526208122885,2021-02-01,martharosana,"@lailicamelia @dayatia Di satu kota satelit Jakarta, bukan Depok, sebut saja planet lain, 1 orang covid positif, keluarga yang serumah diminta puskesmas rapid test (antibodi) dulu, kalau positif baru swab PCR, dgn alasan, ketersediaan swab PCR terbatas.. 🤗🤗🤗"
1356166222195400705,2021-02-01,salima252,@tipexbocor Eh kok hehe  Aku soalnya ikut subsidi juga tapi tetep ke vet sih   Jd ga banyak aturan   Sudah lama ilfeel sama Puskeswan aku   Khusus Depok ya puskesmas hewannya mengecewakan
1356140893695139841,2021-02-01,esdmjabar,"Gubernur Jabar mengatakan, pada 2021, pihaknya memperkuat sekitar 100 Puskesmas yang tersebar di 12 daerah, yakni Kota Bekasi, Kota Depok, Kota Bandung, Kab. Bekasi,  https://t.co/clezkJ2OoV"
1356090242952884235,2021-02-01,danantodax,"Jawa Barat perkuat sekitar 100 puskesmas yang tersebar di 12 daerah Kab/Kota yakni: Kota Bekasi, Kota Depok, Kota Bandung, Kab Bekasi, Kota Cimahi, Kab Bogor, Kota Bogor, Kab Karawang, Kab Bandung, Kota Tasikmalaya, Kab Sumedang dan Kab Bandung Barat. #PuskesmasTerpaduJuara"
1356078200254726145,2021-02-01,mr_pewe,"@AsepRuli8 @firdzaradiany @KemenkesRI Di depok,sleman diy, puskesmas selalu mengedukasi. Masalahe puskesmas komando kan dibawah bupati bro...makanya leader yg diatas harus sigap...kaitan juga dg dana...pie yen gitu.."
1356053340694732800,2021-02-01,pkm_sukatani,Pembagian buku KIA ke BPM di wilayah kerja Sukatani #bukukia  #bidan  #bidanindonesia  #sehat  #hamil @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/3LkVSAekzG
1356050696563421184,2021-02-01,pkm_sukatani,Baru saja mengirim foto @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/jpKPbyJW85
1356049393292627970,2021-02-01,pkm_sukatani,Rapat keuangan dan perencanaan puskesmas di Aula UPTD Puskesmas Sukatani @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/MLr6oAVIpD
1355756587520905218,2021-01-31,andrekelv,"@nadyatriandin @AESPAWlNTEUR @oyzoro @txtdaridepok Harusnya sama ko, wisma atlet itu utk jabodetabek juga Tp harus dirujuk dr puskesmas di depok Puskesmas apa kemarin?"
1355725924101091329,2021-01-31,nadyatriandin,"@andrekelv @oyzoro @txtdaridepok udah, kalo depok kayanya beda sama Jakarta. dari puskesmas juga kasih saran isoman di rumah"
1355385066352910337,2021-01-30,farisilman122,Ada yg punya kontak homecare swab murah kah ? Jakur puskesmas di depok kayak eek gajelas betul!
1355324887158595587,2021-01-30,farisilman122,Selambat ini kah cari Tim Puskesmas buat penanganan Covid ? Percuma betul anggaran dikeluarin buat relawan tracer dkk tp tetep aja ga ada tindakan. Masa iya smuanya harus test mandiri padahal statusnya sudah ODP! #Covid19 #depok
1355175897259782148,2021-01-29,loker_kesehatan,OPEN JOB VACANCY AT PUSKESMAS DEPOK I - DEADLINE : 1 FEBRUARI 2021 JAM 14.00 WIB - Untuk syarat dan cara melamar dapat dicek pada gambar - __ __ __ __ #lokerkesehatanid - #lokerperawat #lokerbidan #lokerkesmas  https://t.co/hHE49T6HdQ
1354684883545690117,2021-01-28,timurdepok,Bhabinkamtibmas Kalurahan Maguwoharjo melaksanakan pengawalan pengambilan vaksin Covid-19 oleh petugas Puskesmas Depok 1 di Dinas kesehatan Kabupaten Sleman. . . #VaksinCovid-19 #TNIPOLRIdukungVaksinCovid-19  https://t.co/DbvvZ7nRVe
1354669845799833600,2021-01-28,tirta_hudhi,Tempat penyimpanan vaksin covid 19 di puskesmas depok 3 sleman ! Mantep !  https://t.co/ZKrI2xEY8g
1354663292220788738,2021-01-28,tirta_hudhi,"Lanjut trus: puskesmas depok 3, sleman ! Kompleks distro demangan bosku  https://t.co/1VgqzFuyOA"
1354633783677382660,2021-01-28,indrakusuma,"Yuk yang di Jabar, nakes depok  Perkuat puskesmas, dukung tracing, isolasi mandiri/komunitas dan edukasi"
1354373365465718786,2021-01-27,kembangmlathi,Ada yang punya info lab yang nyediain tes ini ga di daerah depok/ jaksel dengan range harga max 500k? Tks.  Selain puskesmas ya.  https://t.co/Wt9VCzqwUq
1354247134309187587,2021-01-27,pkm_sukatani,Pelayanan ibu hamil di Poli KIA  #hamil  #pelayananibuhamil @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/uHFy7vyy5N
1354240842240823299,2021-01-27,pkm_sukatani,Baru saja mengirim foto @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/SNEWBj71eB
1354011088702955520,2021-01-26,depokloker,Lowongan Kerja REKAM MEDIS UPTD Puskesmas Cilangkap Depok⁣ ⁣ Kirim lamaran lengkap via e-mail ke:⁣ pkmcilangkap@yahoo.co.id ⁣ ⁣ repost @pkm_cilangkapdpk⁣ ⁣ Mari bergabung! Paling lambat 28 januari 2021.  https://t.co/Uj6rsXRwiS
1353598025780744193,2021-01-25,iizzhuu,"jd inget pengalaman dulu (di depok)  inisiatif lapor satgas, puskesmas, sampe Rumah Sakit.  semuanya ngulang prosedur sama. gak ada integrasi data, hahaha.  isolasi mandiri: dijanjiin bakal ada tim yg pantau ke rumah atau minimal tanya kondisi (maret 2020), kasus masih rendah.."
1353339985286492161,2021-01-24,dalgonanoboo,"@beloveduyung Eh Tar, mingdep kalo jadi ke Depok, minta hand sanitizer dari puskesmas 🤣"
1352946865612804101,2021-01-23,kdjatmiko,Menunggu donor plasma untuk therapi plasma kovalesen secara mandiri sangat sulit harusnya Dinkes Depok / Puskesmas jemput bola menghubungi warga yg pernah terkena covid 19 toh Satgas Penanggulangan covid 19 tingkat RW punya data nomer hapenya. Sukses Dinkes Depok
1352622456867934212,2021-01-22,kuebal0k,"@Missskiss_ @subtanyarl sdn depok 4 a di stasiun, kalimulya 4 mah blakang puskesmas"
1352564287428911104,2021-01-22,kudo0311,"@Massregi gw lapor puskesmas utk pcr swab krn rapid antibodi IgG nya reaktif, gak dihubungi2 balik. depok kaco 😂  anw, smg cpt negatif ya 👍"
1352208391217713152,2021-01-21,helloricko,"@inabritpop Gue udah 2x diulur sama puskesmas nih, gak meyakinkan lah pokoknya sistem penanganan di depok. Dari pada puyeng nungguin mendingan jalan sendiri aja wkwkkwwk"
1351728729723166720,2021-01-20,depokinfo_,"#News: Jadi Garda Terdepan, 20 Nakes Pada UPT Puskesmas Cimanggis Disuntik Vaksin  https://t.co/sjubkf83Tc | Depok News"
1351563789666197504,2021-01-19,umaisyiart,"@ayuindri @ZOO_FESS depokk, cmn kayak di ujung nya gt wkwkw depok deket parung.. puskesmas jauh2 😂. tp kl emg gada yg lain ya yaudah gpp"
1351541065581424641,2021-01-19,nunungahniar,"@dayatia @Toperendusara1 Dok nanya, misalnya positif covid KTP Jkt ke RSUI apakah rujukannya hrs dr puskesmas Depok atau Jkt bisa? (Kasus sy KTP Jkt tp rumah di Beji)."
1351507667928322048,2021-01-19,beritasatu,Puskesmas di Depok Mulai Melaksanakan Vaksinasi Covid-19  https://t.co/mugjCbkJ3L  https://t.co/HO782bbZhe
1351351235790721031,2021-01-19,depokinfo_,#News: Tujuh Nakes Puskesmas Kedaung Disuntik Vaksin Sinovac  https://t.co/7y7WCfRDgR | Depok News
1351321609575927808,2021-01-19,riayuningtyas,@dinkeskotadepok Kenapa PCR swab di puskesmas depok hanya dilakukan per minggu dengan kuota @dinkeskotadepok @ridwankamil ??? Buat swabnya aja nunggu seminggu sampe ntah brp minggu &amp; hasil swabnya nunggu lg brp lama lg. Jd angka update ini jelas tdk valid krn tdk menggambarkan kondisi sebenarnya.
1351062865466290178,2021-01-18,you_bram,"Kantor kelurahan dan Puskesmas Grogol ditutup sementara Dan beberapa tenaga medis di Puskesmas mengundurkan diri. Krn kelelahan, insentif belum turun atau ada hal lain? Sebagai perhatian @pemkotdepok @IdrisAShomad @ImamBHartono  #depok #CoronaVirusIndonesia  https://t.co/vEVAxnvQRe"
1350987303917936646,2021-01-18,depokloker,Lowongan Kerja @pkmsukmajaya  - Administrator Kesehatan (Adminkes). - Staff Akuntansi  Lamaran lengkap diserahkan langsung ke: Bagian Tata Usaha UPTD Puskesmas Sukmajaya Jl. Arjuna Raya No.01 Kel. Mekarjaya Kec. sukmajaya Kota Depok  HARI INI TERAKHIR...!!!  https://t.co/l49RGSlfWG
1350248959562969088,2021-01-16,depokinfo_,"#News: Jadi Tempat Vaksinasi, Sejumlah Persiapan Dilakukan UPT Puskesmas Beji  https://t.co/3IsuCU88tz | Depok News"
1350070089052110854,2021-01-15,gsoejoedono,"@dinkeskotadepok @IdrisAShomad Slmt malam Bpk2 &amp; Ibu2, sy mhn penegasan terkait kebijakan dinkes depok yg tdk memberikan pemeriksaan PCR Swab bg pasien covid19 yg sdh selesai ISOMAN. Krn kami diberitahu spt itu oleh staf Puskesmas Kel.Mekarsari. Dasarnya apa dinyatakan sdh sehat?"
1349958977979875329,2021-01-15,pkm_sukatani,Wujudkan Masyarakat yang sehat dan produktif dengan Valsinasi Covid-19. #vaksìncovid19  #vaksin  #vaksinasimelawanpandemi @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/YWtMZM6FrU
1349957602113773568,2021-01-15,pkm_sukatani,Koordinasi TIM (Pemantauan &amp; Penanganan) covid-19 yang di laksanakan di AULA UPTD Puskesmas Sukatani  #koordinasi  #covid_19 @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/SUcYK0PEH0
1349667230141751296,2021-01-14,strepitousppl,@skrtkitkatskrt Ikut program testjog kmrn tuh di puskesmas depok 1
1349645008807354370,2021-01-14,depokinfo_,#News: Puskesmas Panmas Buka Hotline Aduan Penanganan Covid-19  https://t.co/7ZKKSCN5Mi | Depok News
1349600923132203009,2021-01-14,timurdepok,Bhabinkamtibmas dan Babinsa Kalurahan Condongcatur Depok Sleman melaksanakan pengawalan pengambilan vaksin Covid-19 oleh petugas Puskesmas Depok 2 di Dinas Kesehatan Kabupaten Sleman. . . #VaksinCovid-19 #TNIPOLRIdukungVaksinCovid-19  https://t.co/y4uQe51OTy
1349591417539104768,2021-01-14,restrodepok,"Kegiatan Wakasat Lantas Kompol Ubaidillah SH MA, melaksanakan pengawalan pengiriman Vaksin Covid 19 ke masing-masing Puskesmas di Kota Depok. @TMCPoldaMetro @NTMCLantasPolri @NTMCLantasPolri @SosmedNtmc @DivHumas_Polri  https://t.co/WtP2m7X8JG"
1349307452987068416,2021-01-13,timurdepok,Anggota Unit Patroli Sabhara dan Panit Binmas Polsek Depok Timur melaksanakan pengawalan pengambilan vaksin Covid-19 oleh Staf Puskesmas Depok 1 di Dinas kesehatan Kabupaten Sleman. . . #VaksinCovid-19 #TNIPOLRIdukungVaksinCovid-19  https://t.co/jNbz3pwQQz
1349223609697357829,2021-01-13,korantempo,Bed occupancy rate (BOR) dari 734 tempat tidur isolasi di 22 RS rujukan Depok mencapai 85 persen. Petugas puskesmas kebingungan menangani pasien Covid-19 yang terus berdatangan. #korantempodigital #KoranTempo  https://t.co/EAwS2jHJoq
1349210514539204608,2021-01-13,timothykennet12,"@txtdaridepok dulu ada di terminal depok, eh pas digusur gak tau pindah kemana ,, dulu deket puskesmas depok dalem juga ada, eh pas digusur gak tau juga pindah kemana ,,  kenapa yg enak enak mesti kena gusuran sih -_-  di deket jalan merdeka depok timur juga ada, tapi gak seenak yg 2 pertama"
1349126521483481089,2021-01-13,kompascom,"Menurut rencana, vaksin akan didistribusikan ke 20 rumah sakit dan 38 puskesmas di Depok, dengan sasaran prioritas 11.127 tenaga kesehatan.  https://t.co/8Ft7V0MMFi"
1348850932730105857,2021-01-12,mmmnstar,"God bless seluruh perawat dan dokter di puskesmas Abadijaya Depok, semoga sehat selalu dan murah rezeki nya."
1348524427927908353,2021-01-11,isanewthing,@TxtdariTambun Kalau puskesmas sih kayanya gak ada di rsud bekasi aja kayanya gak ada tapi buat apa dulu konseling atau minat bakat kalau perlu banget ke klinik terpadu ui di kampus ui depok gak murah sih tapi dibanding sama praktek swasta murah dan harus bikin janji karna antri
1347881540378710019,2021-01-09,frylyasmin,Apakah ada orang Depok yang pernah swab PCR di puskesmas? Ada yg ingin ku tanyakan hehe
1347842503047671809,2021-01-09,republikaonline,Tiga puskesmas di Depok ditutup sementara setelah ada tenaga medis terpapar Covid.  https://t.co/7lJ4pNd9mK
1347743704208044032,2021-01-09,pkm_sukatani,Konsultasi Gizi  #gizi  #giziburuk  #gizianak @ Puskesmas Sukatani Kec Tapos Kota Depok  https://t.co/qbIxOHfmHf
1347570813453565954,2021-01-08,pemkotdepok,Tiga Puskesmas di Depok Lakukan Dekontaminasi Cegah Covid-19  https://t.co/DtbDobXjiu
1346834833121546242,2021-01-06,godamprakoso,@ridwankamil @IdrisAShomad Mhn Pak Gub &amp; Pak Wali utk mengecek kebijakan dinas kesehatan utk seluruh puskesmas di depok yg membatasi pemberian antibiotik Azithromycin kpd pasien OTG Covid19 dgn dosis 1x sehari dan hanya 3 hari. Apakah hal ini tdk menyalahi ketentuan medis??
1346730699814965249,2021-01-06,inkonsistency,@ahlaklessss @txtdaridepok Warteg warna pink deket puskesmas depok 2
1346631257401282560,2021-01-06,bungfarid,"Pagi ini mba Syahnas dari Puskesmas Pasir Gunung Selatan Depok nelpon saya  ""Bapak gimana kabarnya?  Jadwal PCR di Puskesmas hari ini ya pak?  Untuk PCR anak bapak bisa dibantu kirim KK bapak ke saya""  Mba Syahnas masuk sorga   👍👍👍"
